datetime,date,account_type,category,type,asset_class,name,symbol,shares,price,amount,fee,tax,currency,original_amount,original_currency,fx_rate,description,transaction_id,counterparty_name,counterparty_iban,payment_reference,mcc_code
2026-01-02T18:26:02.558Z,2026-01-02,DEFAULT,TRADING,BUY,STOCK,Main Street Capital,US56035L1044,0.2880730000,52.0700000000,-15.00,,,EUR,,,,"Savings plan execution US56035L1044 MAIN STREET CAP.CP.DL-,01, quantity: 0.288073",61cf958a-8249-4306-b0cd-66acc5a13296,,,,
2026-01-04T08:51:29.399871Z,2026-01-04,DEFAULT,CASH,CARD_TRANSACTION,,Lidl sagt Danke,,,,-35.640000,,,EUR,,,,Lidl sagt Dankenull,019b8834-53f7-7694-ba53-dc23c5a1f7c3,,,,5411
2026-01-05T07:13:33.547728Z,2026-01-05,DEFAULT,CASH,CARD_TRANSACTION,,Joybuy,,,,-21.410000,,,EUR,,,,Joybuynull,019b8d01-076b-753e-8926-2f605da47b78,,,,5411
2026-01-06T14:04:45.801694Z,2026-01-06,DEFAULT,CASH,DIVIDEND,STOCK,PepsiCo,US7134481081,23.0379060000,,28.090000,,-4.22,EUR,32.76,USD,0.857339,Cash Dividend for ISIN US7134481081,019b939f-db69-7a47-baf1-00c4b127bd98,,,,
2026-01-07T11:59:40.017431Z,2026-01-07,DEFAULT,CASH,DIVIDEND,STOCK,Iron Mountain,US46284V1017,253.3225150000,,187.650000,,-28.15,EUR,218.87,USD,0.857339,Cash Dividend for ISIN US46284V1017,019b9853-aff1-7a41-87bf-9af23ab1e5af,,,,
2026-01-07T08:06:38.973663Z,2026-01-07,DEFAULT,CASH,CARD_TRANSACTION,,DM-Drogerie Markt,,,,-6.550000,,,EUR,,,,DM-Drogerie Marktnull,019b977e-5a7d-72ce-8e6d-2ad5fae337b6,,,,5912
2026-01-07T08:44:16.860994Z,2026-01-07,DEFAULT,CASH,CARD_TRANSACTION,,Lidl sagt Danke,,,,-35.860000,,,EUR,,,,Lidl sagt Dankenull,019b97a0-ce5c-7e6b-9714-61d1edc51182,,,,5411
2026-01-08T13:26:30.094263Z,2026-01-08,DEFAULT,CASH,DIVIDEND,FUND,US Equity Premium Income (Dist),IE000U5MJOZ6,218.7401100000,,24.710000,,,EUR,28.87,USD,0.855871,Cash Dividend for ISIN IE000U5MJOZ6,019b9dc9-8bce-70ff-9260-b2f8206fc3f7,,,,
2026-01-08T16:03:29.642701Z,2026-01-08,DEFAULT,CASH,DIVIDEND,FUND,Nasdaq Equity Premium Income Active USD (Dist),IE000U9J8HX9,202.4350230000,,36.450000,,,EUR,42.59,USD,0.855871,Cash Dividend for ISIN IE000U9J8HX9,019b9e59-46ea-7826-8791-a2687bbcdfcf,,,,
2026-01-08T15:18:01.906542Z,2026-01-08,DEFAULT,CASH,DIVIDEND,STOCK,Vici Properties,US9256521090,298.1890070000,,114.850000,,-17.23,EUR,134.19,USD,0.855871,Cash Dividend for ISIN US9256521090,019b9e2f-a7b2-7432-bd31-29d144621e24,,,,
2026-01-08T15:15:13.107246Z,2026-01-08,DEFAULT,CASH,DIVIDEND,FUND,Global Equity Premium Income USD (Dist),IE0003UVYC20,143.9368290000,,19.390000,,,EUR,22.66,USD,0.855871,Cash Dividend for ISIN IE0003UVYC20,019b9e2d-1453-73b2-bcfa-0354417a45f0,,,,
2026-01-08T07:20:40.620001Z,2026-01-08,DEFAULT,CASH,CARD_TRANSACTION,,PAYPAL *josiiiw,,,,-5.000000,,,EUR,,,,PAYPAL *josiiiwnull,019b9c7a-9fab-70df-8004-d762b5128368,,,,4829
2026-01-09T09:20:21.074Z,2026-01-09,DEFAULT,TRADING,BUY,FUND,US Equity Premium Income (Dist),IE000U5MJOZ6,2.4802960000,21.5700000000,-53.50,,,EUR,,,,"Savings plan execution IE000U5MJOZ6 JPMorgan ETFs (Ireland) ICAV - US Equity Premium Income Active UCITS ETF USD (dist), quantity: 2.480296",e8a192f3-e748-4dff-8d96-0f9bb6bc37c8,,,,
2026-01-09T11:47:38.624156Z,2026-01-09,DEFAULT,CASH,DIVIDEND,STOCK,Altria Group,US02209S1033,328.4573590000,,298.210000,,-44.73,EUR,348.16,USD,0.856531,Cash Dividend for ISIN US02209S1033,019ba295-6600-7bc8-aea4-7514c2dda86a,,,,
2026-01-09T07:48:09.367587Z,2026-01-09,DEFAULT,CASH,CARD_TRANSACTION,,REWE Andy Linde oHG,,,,-56.390000,,,EUR,,,,REWE Andy Linde oHGnull,019ba1ba-2417-74a5-afe3-145b2c608c50,,,,5411
2026-01-09T07:59:06.985930Z,2026-01-09,DEFAULT,CASH,CARD_TRANSACTION,,PAYPAL *FRAENK,,,,-10.000000,,,EUR,,,,PAYPAL *FRAENKnull,019ba1c4-2ce9-7234-b5bf-a73c00cde1d4,,,,4814
2026-01-09T08:36:21.024439Z,2026-01-09,DEFAULT,CASH,CARD_TRANSACTION,,PAYPAL *FRAENK,,,,-10.000000,,,EUR,,,,PAYPAL *FRAENKnull,019ba1e6-43a0-753e-9978-b261b894de77,,,,4814
2026-01-09T09:41:16.340916Z,2026-01-09,DEFAULT,CASH,CARD_TRANSACTION,,DM-Drogerie Markt,,,,-4.800000,,,EUR,,,,DM-Drogerie Marktnull,019ba221-b3b4-7712-9df0-e8f0e65ec7d9,,,,5912
2026-01-10T08:31:19.814493Z,2026-01-10,DEFAULT,CASH,CARD_TRANSACTION,,DM-Drogerie Markt,,,,-4.750000,,,EUR,,,,DM-Drogerie Marktnull,019ba708-0706-7057-80ed-2edab70e66b8,,,,5912
2026-01-10T12:10:13.098684Z,2026-01-10,DEFAULT,CASH,CARD_TRANSACTION,,EDEKA OEZTUERK,,,,-16.220000,,,EUR,,,,EDEKA OEZTUERKnull,019ba7d0-6cea-7484-94e9-6ca750cf3304,,,,5411
2026-01-13T13:21:55.273135Z,2026-01-13,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,NEXTDNS,,,,-19.900000,,,EUR,,,,NEXTDNSnull,019bb785-2649-7c6d-9103-ae7234ba1364,,,,5734
2026-01-14T07:23:44.325730Z,2026-01-14,DEFAULT,CASH,CARD_TRANSACTION,,PAYPAL *florianlinke,,,,-40.000000,,,EUR,,,,PAYPAL *florianlinkenull,019bbb63-9545-7891-a36b-96b74ea5303c,,,,4829
2026-01-14T07:52:01.177107Z,2026-01-14,DEFAULT,CASH,CARD_TRANSACTION,,Lidl sagt Danke,,,,-43.320000,,,EUR,,,,Lidl sagt Dankenull,019bbb7d-7999-7ed0-8fd7-e664f419e0cd,,,,5411
2026-01-15T13:18:32.743244Z,2026-01-15,DEFAULT,CASH,TRANSFER_INBOUND,,,,,,25.000000,,,EUR,,,,Incoming transfer from E.DIS Netz GmbH (DE34120700000259445500),019bc1ce-c727-7117-91f4-8ea191b5a5a1,,,,
2026-01-15T10:13:11.620252Z,2026-01-15,DEFAULT,CASH,TRANSFER_OUTBOUND,,,,,,-6.000000,,,EUR,,,,Outgoing transfer for Diana Duany (DE73500105175426129217),019bc125-1544-7051-9536-bc40037ea46e,,,,
2026-01-15T07:48:48.402158Z,2026-01-15,DEFAULT,CASH,TRANSFER_DIRECT_DEBIT_INBOUND,,,,,,-259.000000,,,EUR,,,,Sepa Direct Debit transfer to Scalable Capital Bank GmbH (DE96120700700752107446),019bc0a0-e492-73fb-8a0c-0d31cab6a481,,,,
2026-01-15T10:47:48.585752Z,2026-01-15,DEFAULT,CASH,DIVIDEND,STOCK,Realty Income,US7561091049,161.5269740000,,37.430000,,-5.61,EUR,43.61,USD,0.858295,Cash Dividend for ISIN US7561091049,019bc144-c669-7859-a981-0889d588d853,,,,
2026-01-15T18:44:11.701828Z,2026-01-15,DEFAULT,CASH,TRANSFER_INSTANT_INBOUND,,,,,,162.950000,,,EUR,,,,"Incoming transfer from Rene Brüggemann, Lutz Brüggemann (DE65760300800860032263)",019bc2f8-eb35-72b3-967d-1023511adc49,,,,
2026-01-16T09:17:51.395Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Münchener Rück,DE0008430026,0.1088200000,523.8000000000,-57.00,,,EUR,,,,"Savings plan execution DE0008430026 MUENCH.RUECKVERS.VNA O.N., quantity: 0.108820",6b453e69-6049-408f-8364-20170b18e5bb,,,,
2026-01-16T09:20:44.737Z,2026-01-16,DEFAULT,TRADING,BUY,FUND,US Equity Premium Income (Dist),IE000U5MJOZ6,1.2967230000,21.6700000000,-28.10,,,EUR,,,,"Savings plan execution IE000U5MJOZ6 JPMorgan ETFs (Ireland) ICAV - US Equity Premium Income Active UCITS ETF USD (dist), quantity: 1.296723",a31813d1-7922-4440-9dd1-3114c2d48cd6,,,,
2026-01-16T09:23:39.521Z,2026-01-16,DEFAULT,TRADING,BUY,FUND,€ Ultrashort Bond EUR (Acc),IE000RHYOR04,4.5172010000,5.5344000000,-25.00,,,EUR,,,,"Savings plan execution IE000RHYOR04 iShares IV plc - iShares € Ultrashort Bond UCITS ETF EUR (Acc), quantity: 4.517201",40c4de73-d375-484a-b6da-34ab08b1f776,,,,
2026-01-16T09:35:51.255Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Shell,GB00BP6MXD84,1.4177690000,31.7400000000,-45.00,,,EUR,,,,"Savings plan execution GB00BP6MXD84 SHELL PLC           EO-07, quantity: 1.417769",fdb76476-123d-4731-9abf-db8996cfcb49,,,,
2026-01-16T12:03:05.338656Z,2026-01-16,DEFAULT,CASH,DIVIDEND,STOCK,STAG Industrial,US85254J1025,64.3722720000,,6.860000,,-1.03,EUR,7.99,USD,0.858295,Cash Dividend for ISIN US85254J1025,019bc6b0-0dfa-71d7-b70f-abc688eedc36,,,,
2026-01-16T14:33:06.705Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Bank of Nova Scotia,CA0641491075,0.9472680000,63.3400000000,-60.00,,,EUR,,,,"Savings plan execution CA0641491075 BK NOVA SCOTIA, quantity: 0.947268",9d44024d-6d4f-440b-99d6-9322a05be0fe,,,,
2026-01-16T14:49:24.200840Z,2026-01-16,DEFAULT,CASH,DIVIDEND,STOCK,Digital Realty Trust,US2538681030,41.7792680000,,43.850000,,-6.58,EUR,50.97,USD,0.860289,Cash Dividend for ISIN US2538681030,019bc748-51e8-7f92-9d21-09fa20e99b30,,,,
2026-01-16T15:07:09.865Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Chevron,US1667641005,0.4321760000,143.4600000000,-62.00,,,EUR,,,,"Savings plan execution US1667641005 CHEVRON, quantity: 0.432176",b8a68307-a759-4057-beea-1178007cf917,,,,
2026-01-16T15:08:30.914Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Crown Castle,US22822V1017,0.6970440000,77.4700000000,-54.00,,,EUR,,,,"Savings plan execution US22822V1017 CROWN CASTLE INTERNATL CORP., quantity: 0.697044",9f5b38fd-d000-409f-8f59-fc8e363877ce,,,,
2026-01-16T15:09:31.735Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Digital Realty Trust,US2538681030,0.2520160000,138.8800000000,-35.00,,,EUR,,,,"Savings plan execution US2538681030 DIGITAL REALTY TRUST INC., quantity: 0.252016",6c2f45f2-9338-4b2e-b4bd-026915d571e4,,,,
2026-01-16T15:11:09.973Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Johnson & Johnson,US4781601046,0.1853020000,188.8800000000,-35.00,,,EUR,,,,"Savings plan execution US4781601046 JOHNSON + JOHNSON, quantity: 0.185302",3acb0c66-ba79-4da5-bdcf-0e32d6a2ef7d,,,,
2026-01-16T15:32:59.403Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Fastenal,US3119001044,0.8031050000,37.3550000000,-30.00,,,EUR,,,,"Savings plan execution US3119001044 FASTENAL CO.       DL-,01, quantity: 0.803105",e21a0506-5b0f-418f-b6ad-21ec451ad1e6,,,,
2026-01-16T15:58:40.060Z,2026-01-16,DEFAULT,TRADING,BUY,FUND,Prime Global Ucits USD (Acc),IE0009DRDY20,0.8442380000,35.5350000000,-30.00,,,EUR,,,,"Savings plan execution IE0009DRDY20 Amundi Prime Global UCITS ETF Acc, quantity: 0.844238",a528816b-003d-4b44-b810-a6e40771e0bb,,,,
2026-01-16T16:30:56.581Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Iron Mountain,US46284V1017,0.6148540000,81.3200000000,-50.00,,,EUR,,,,"Savings plan execution US46284V1017 IRON MOUNTAIN (NEW)DL-,01, quantity: 0.614854",8f8290c1-4bad-4b81-88a1-70b50bfa9fb8,,,,
2026-01-16T16:31:49.912Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Qualcomm,US7475251036,0.2088730000,138.8400000000,-29.00,,,EUR,,,,"Savings plan execution US7475251036 QUALCOMM INC.    DL-,0001, quantity: 0.208873",6dccdb9d-33b1-4c5a-b35d-d42f1e1a5e45,,,,
2026-01-16T16:32:27.227Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,JPMorgan Chase,US46625H1005,0.1115650000,268.9000000000,-30.00,,,EUR,,,,"Savings plan execution US46625H1005 JP MORGAN CH. DL 1, quantity: 0.111565",c2bc82df-0aa7-47bc-8e2b-26010dda5daa,,,,
2026-01-16T16:37:01.240Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Coca-Cola,US1912161007,0.5927870000,60.7300000000,-36.00,,,EUR,,,,"Savings plan execution US1912161007 COCA-COLA CO. DL-,25, quantity: 0.592787",40160faf-cb07-489a-a5d0-b599b62e6443,,,,
2026-01-16T16:42:46.475Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,PepsiCo,US7134481081,0.4588600000,126.4000000000,-58.00,,,EUR,,,,"Savings plan execution US7134481081 PEPSICO INC.     DL-,0166, quantity: 0.458860",9c71efbb-1cc6-463b-b5ce-3aec18bcd513,,,,
2026-01-16T16:44:12.929Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Procter & Gamble,US7427181091,0.3210780000,124.5800000000,-40.00,,,EUR,,,,"Savings plan execution US7427181091 PROCTER GAMBLE, quantity: 0.321078",9f2bb4f8-f1d3-4469-88fc-d86885f32517,,,,
2026-01-16T16:49:06.827Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,Southern Company,US8425871071,0.5195470000,76.9900000000,-40.00,,,EUR,,,,"Savings plan execution US8425871071 THE SOUTHERN COMPANY, quantity: 0.519547",caaaabb5-0d6b-4fe3-ada9-31dd62870fe2,,,,
2026-01-16T16:49:31.953Z,2026-01-16,DEFAULT,TRADING,BUY,STOCK,STAG Industrial,US85254J1025,1.2709230000,32.2600000000,-41.00,,,EUR,,,,"Savings plan execution US85254J1025 STAGINDUTRIAL INC. DL-,01, quantity: 1.270923",4b7de714-e687-4b36-8713-226599cc8555,,,,
2026-01-16T16:50:19.666656Z,2026-01-16,DEFAULT,CASH,DIVIDEND,STOCK,Main Street Capital,US56035L1044,366.0054410000,,81.680000,,-12.25,EUR,95.17,USD,0.858295,Cash Dividend for ISIN US56035L1044,019bc7b7-0792-7db4-a458-6fc0eda800ce,,,,
2026-01-16T13:17:57.826191Z,2026-01-16,DEFAULT,CASH,TRANSFER_INBOUND,,,,,,36.560000,,,EUR,,,,Incoming transfer from Scalable Capital Bank GmbH (DE86700700100922050000),019bc6f4-9ac2-7ea5-9990-674112f5553d,,,,
2026-01-16T09:24:03.906618Z,2026-01-16,DEFAULT,CASH,DIVIDEND,STOCK,EPR Properties REIT,US26884U1097,120.9237430000,,30.620000,,-4.59,EUR,35.68,USD,0.858295,Cash Dividend for ISIN US26884U1097,019bc61e-76c2-7899-ab3a-d649618c8191,,,,
2026-01-17T08:15:32.572996Z,2026-01-17,DEFAULT,CASH,CARD_TRANSACTION,,APPLE.COM/BILL,,,,-9.990000,,,EUR,,,,APPLE.COM/BILLnull,019bcb06-16dc-7e68-b34b-ba53acd72bbc,,,,5818
2026-01-17T09:11:47.749731Z,2026-01-17,DEFAULT,CASH,CARD_TRANSACTION,,MILES MOBILITY GMBH,,,,-25.360000,,,EUR,,,,MILES MOBILITY GMBHnull,019bcb39-9725-70a8-ad81-e435b7bd40f8,,,,7512
2026-01-17T11:26:38.114957Z,2026-01-17,DEFAULT,CASH,CARD_TRANSACTION,,ASIA MARKT KIM CHI,,,,-15.550000,,,EUR,,,,ASIA MARKT KIM CHInull,019bcbb5-0a22-70d8-8a5b-152cf28d9969,,,,5411
2026-01-17T13:05:35.093885Z,2026-01-17,DEFAULT,CASH,CARD_TRANSACTION,,EDEKA OEZTUERK,,,,-25.170000,,,EUR,,,,EDEKA OEZTUERKnull,019bcc0f-a175-7707-a4cb-4f9fc092f88a,,,,5411
2026-01-18T08:52:42.600864Z,2026-01-18,DEFAULT,CASH,CARD_TRANSACTION,,DM-Drogerie Markt,,,,-5.700000,,,EUR,,,,DM-Drogerie Marktnull,019bd04e-79e8-7a91-9ee2-3465ced9d818,,,,5912
2026-01-18T11:30:05.229653Z,2026-01-18,DEFAULT,CASH,CARD_TRANSACTION,,UCI LUXE EAST SIDE GAL,,,,-8.300000,,,EUR,,,,UCI LUXE EAST SIDE GALnull,019bd0de-8f2d-72ef-a0ad-31b7410f8812,,,,7832
2026-01-18T11:37:27.000090Z,2026-01-18,DEFAULT,CASH,CARD_TRANSACTION,,ESM BERLIN,,,,-10.000000,,,EUR,,,,ESM BERLINnull,019bd0e5-4cd8-7a36-8e9f-bf009858e32e,,,,7523
2026-01-18T13:00:38.542695Z,2026-01-18,DEFAULT,CASH,CARD_TRANSACTION,,EDEKA OEZTUERK,,,,-1.890000,,,EUR,,,,EDEKA OEZTUERKnull,019bd131-770e-73f1-9360-f5c8cf79c3c0,,,,5411
2026-01-19T13:24:49.221679Z,2026-01-19,DEFAULT,CASH,TRANSFER_INBOUND,,,,,,296.830000,,,EUR,,,,Incoming transfer from E.DIS Netz GmbH (DE34120700000259445500),019bd66d-f5c5-7a51-983e-edfcccc22775,,,,
