datetime,date,account_type,category,type,asset_class,name,symbol,shares,price,amount,fee,tax,currency,original_amount,original_currency,fx_rate,description,transaction_id,counterparty_name,counterparty_iban,payment_reference,mcc_code
2026-04-02T13:38:44.431Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,Enbridge,CA29250N1050,0.8492560000,47.1000000000,-40.00,,,EUR,,,,"Savings plan execution CA29250N1050 ENBRIDGE INC., quantity: 0.849256",436ed01e-edc0-4f5c-a0e2-2721695dfcb1,,,,
2026-04-02T14:49:01.033Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,Johnson & Johnson,US4781601046,0.6542050000,214.0000000000,-140.00,,,EUR,,,,"Savings plan execution US4781601046 JOHNSON + JOHNSON, quantity: 0.654205",38ec0d95-ff9f-4f21-8771-1ca4b6470b85,,,,
2026-04-02T15:12:00.948Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,Fastenal,US3119001044,2.7339380000,40.2350000000,-110.00,,,EUR,,,,"Savings plan execution US3119001044 FASTENAL CO.       DL-,01, quantity: 2.733938",f6eab380-5dd1-4259-b6d7-a6ca30cfc95e,,,,
2026-04-02T15:13:03.294909Z,2026-04-02,DEFAULT,CASH,TAX_OPTIMIZATION,,,,,,0.000000,,179.70,EUR,,,,Tax Optimisation,019d4ec1-493e-727e-aa71-ada8e130d8dd,,,,
2026-04-02T15:13:27.547411Z,2026-04-02,DEFAULT,CASH,TAX_OPTIMIZATION,,,,,,0.000000,,8.03,EUR,,,,Tax Optimisation,019d4ec1-a7fb-71f1-a4de-bb03f935acbf,,,,
2026-04-02T12:15:25.204248Z,2026-04-02,DEFAULT,CASH,TRANSFER_OUTBOUND,,,,,,-548.350000,,,EUR,,,,Outgoing transfer for Jens Spitzner (DE47120300001058893676),019d4e1e-a814-733d-a0b9-8ca3c5b7ec30,,,,
2026-04-02T12:52:48.247504Z,2026-04-02,DEFAULT,CASH,DIVIDEND,STOCK,Ares Capital,US04010L1035,636.3270320000,,265.970000,,-39.90,EUR,305.44,USD,0.870777,Cash Dividend for ISIN US04010L1035,019d4e40-e1f7-7dcc-a1a7-e0aaf58bc26f,,,,
2026-04-02T06:43:12.086155Z,2026-04-02,DEFAULT,CASH,DIVIDEND,FUND,FTSE Emerging Markets USD (Dist),IE00B3VVMM84,9.6161680000,,2.190000,,,EUR,2.52,USD,0.869716,Cash Dividend for ISIN IE00B3VVMM84,019d4cee-8056-7c2b-8e11-2fe2bed659b3,,,,
2026-04-02T11:03:30.861215Z,2026-04-02,DEFAULT,CASH,CARD_TRANSACTION,,Hanife Oeztuerk eK,,,,-46.070000,,,EUR,,,,HANIFE OEZTUERK EK,019d4ddc-d32d-7b3d-9f0b-40ce3ad43579,,,,5411
2026-04-02T15:13:03.294987Z,2026-04-02,DEFAULT,CASH,TAX_OPTIMIZATION,,,,,,0.000000,,-181.97,EUR,,,,Tax Optimisation,019d4ec1-493e-7667-b13f-085193a67887,,,,
2026-04-02T15:14:02.226Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,General Mills,US3703341046,2.1786490000,32.1300000000,-70.00,,,EUR,,,,"Savings plan execution US3703341046 GENL MILLS        DL -,10, quantity: 2.178649",fc1b7342-7311-4b3e-932b-6f9afc931604,,,,
2026-04-02T15:20:55.043Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,Apple,US0378331005,0.1828570000,218.7500000000,-40.00,,,EUR,,,,"Savings plan execution US0378331005 APPLE INC., quantity: 0.182857",c0c100f1-fd76-41f3-a06c-40d6722308ef,,,,
2026-04-02T16:02:19.640Z,2026-04-02,DEFAULT,TRADING,BUY,FUND,Prime Global Ucits USD (Acc),IE0009DRDY20,0.8809270000,34.0550000000,-30.00,,,EUR,,,,"Savings plan execution IE0009DRDY20 Amundi Prime Global UCITS ETF Acc, quantity: 0.880927",c2494fbd-22eb-46a6-94fc-72cebc24128d,,,,
2026-04-02T16:30:55.849Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,JPMorgan Chase,US46625H1005,0.7123070000,252.7000000000,-180.00,,,EUR,,,,"Savings plan execution US46625H1005 JP MORGAN CH. DL 1, quantity: 0.712307",e0fb0fed-59c7-406f-aaf3-93d4f700766d,,,,
2026-04-02T16:34:11.537Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,Qualcomm,US7475251036,1.6660490000,108.0400000000,-180.00,,,EUR,,,,"Savings plan execution US7475251036 QUALCOMM INC.    DL-,0001, quantity: 1.666049",8b9e7f1d-8a76-4f44-86fa-fbe3b1f3879c,,,,
2026-04-02T16:38:30.155Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,Verizon Communications,US92343V1044,0.6968640000,43.0500000000,-30.00,,,EUR,,,,"Savings plan execution US92343V1044 VERIZON COMM. INC. DL-,10, quantity: 0.696864",767e8d17-a784-4871-9d02-a59dd31b4fe1,,,,
2026-04-02T16:39:53.928Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,Coca-Cola,US1912161007,0.6012320000,66.5300000000,-40.00,,,EUR,,,,"Savings plan execution US1912161007 COCA-COLA CO. DL-,25, quantity: 0.601232",52910f27-02be-472d-a678-1289c5fcc694,,,,
2026-04-02T16:53:31.897Z,2026-04-02,DEFAULT,TRADING,BUY,FUND,Nasdaq Equity Premium Income Active USD (Dist),IE000U9J8HX9,5.0216840000,21.9050000000,-110.00,,,EUR,,,,"Savings plan execution IE000U9J8HX9 JPMorgan ETFs (Ireland) ICAV - Nasdaq Equity Premium Income Active UCITS ETF USD (dist), quantity: 5.021684",487e065e-6c6c-489f-9e30-243bb73ecc3d,,,,
2026-04-02T17:03:44.114Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,PepsiCo,US7134481081,0.5935590000,134.7800000000,-80.00,,,EUR,,,,"Savings plan execution US7134481081 PEPSICO INC.     DL-,0166, quantity: 0.593559",40d15165-f18b-45b9-9f32-0e13002a98fe,,,,
2026-04-02T17:16:56.141Z,2026-04-02,DEFAULT,TRADING,BUY,FUND,World Equity High Income USD (Dist),IE000KJPDY61,22.9429550000,4.7945000000,-110.00,,,EUR,,,,"Savings plan execution IE000KJPDY61 iShares World Equity High Income Active UCITS ETF -, quantity: 22.942955",24c84f45-1951-4a7c-85d4-b75f4552a226,,,,
2026-04-02T17:17:01.733Z,2026-04-02,DEFAULT,TRADING,BUY,STOCK,Procter & Gamble,US7427181091,1.1252210000,124.4200000000,-140.00,,,EUR,,,,"Savings plan execution US7427181091 PROCTER GAMBLE, quantity: 1.125221",418f3496-bf5a-4b99-b524-d4b04f3fcfe9,,,,
2026-04-02T17:20:40.917Z,2026-04-02,DEFAULT,TRADING,BUY,FUND,Global Equity Premium Income USD (Dist),IE0003UVYC20,2.5717950000,23.3300000000,-60.00,,,EUR,,,,"Savings plan execution IE0003UVYC20 JPMorgan ETFs (Ireland) ICAV - Global Equity Premium Income Active UCITS ETF USD (dist), quantity: 2.571795",220bc0d6-491b-4944-ac1b-9d6658562a5b,,,,
2026-04-03T14:34:11.839934Z,2026-04-03,DEFAULT,CASH,DIVIDEND,STOCK,Iron Mountain,US46284V1017,254.6677220000,,190.920000,,-28.63,EUR,220.04,USD,0.867679,Cash Dividend for ISIN US46284V1017,019d53c4-11ff-7a8c-b8f8-4b313c27b301,,,,
2026-04-03T08:07:08.995787Z,2026-04-03,DEFAULT,CASH,CARD_TRANSACTION,,WWW.AMAZON.DE,,,,-119.990000,,,EUR,,,,WWW.AMAZON.* NB2LE1VE4,019d5261-b7c3-7b2c-8f3f-323df98aebee,,,,5399
2026-04-03T12:06:20.339166Z,2026-04-03,DEFAULT,CASH,CARD_TRANSACTION,,DM DROGERIE SAGT DANKE,,,,-4.900000,,,EUR,,,,DM DROGERIE SAGT DANKE,019d533c-b3b3-7df3-b910-146cecb6faf5,,,,5912
2026-04-05T07:38:52.333004Z,2026-04-05,DEFAULT,CASH,CARD_TRANSACTION,,AMAZON,,,,-41.780000,,,EUR,,,,AMAZON* NB0FU8624,019d5c94-8c2c-775b-9fc1-1648802faa04,,,,5999
2026-04-05T07:38:52.248709Z,2026-04-05,DEFAULT,CASH,CARD_TRANSACTION,,AMAZON,,,,-28.390000,,,EUR,,,,AMAZON* NB5HP8QH4,019d5c94-8bd8-728a-b044-cc71db27344c,,,,5999
2026-04-05T09:54:49.829259Z,2026-04-05,DEFAULT,CASH,CARD_TRANSACTION,,Hanife Oeztuerk eK,,,,-48.430000,,,EUR,,,,HANIFE OEZTUERK EK,019d5d11-0565-75cf-8d13-13dbd8a80aea,,,,5411
2026-04-06T07:43:12.526952Z,2026-04-06,DEFAULT,CASH,TRANSFER_INSTANT_OUTBOUND,,,,,,-100.000000,,,EUR,,,,Outgoing transfer for Lutz Brüggemann (DE22760300800220317164),019d61be-e08e-7919-9296-682061571ade,,,,
2026-04-07T12:05:47.421723Z,2026-04-07,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,Storebaeltsforbindelsen,,,,-31.460000,,,EUR,-235.00,DKK,0.133872,"STOREBAELTSFORBINDELSEN, 235,00 DKK, exchange rate: 0,1338723, ECB rate: 0,1338293943, markup: 0,03206 %",019d67d5-a31d-749a-ab43-8938d9a35450,,,,4784
2026-04-07T07:21:16.580085Z,2026-04-07,DEFAULT,CASH,TRANSFER_DIRECT_DEBIT_INBOUND,,,,,,-42.870000,,,EUR,,,,Sepa Direct Debit transfer to GC RE OCTOPUS ENERGY GERMANY GMBH (FR7617118820080000002438012),019d66d1-2824-7dea-927b-d5ae4997b848,,,,
2026-04-07T12:25:48.068456Z,2026-04-07,DEFAULT,CASH,DIVIDEND,FUND,US Equity Premium Income (Dist),IE000U5MJOZ6,258.1466390000,,26.790000,,,EUR,30.88,USD,0.867679,Cash Dividend for ISIN IE000U5MJOZ6,019d67e7-f524-75ef-8e15-a55848c193c4,,,,
2026-04-07T12:26:12.500641Z,2026-04-07,DEFAULT,CASH,DIVIDEND,FUND,Nasdaq Equity Premium Income Active USD (Dist),IE000U9J8HX9,223.7717590000,,35.390000,,,EUR,40.79,USD,0.867679,Cash Dividend for ISIN IE000U9J8HX9,019d67e8-5494-73ee-8cbc-f729978e1a95,,,,
2026-04-07T07:22:35.176875Z,2026-04-07,DEFAULT,CASH,CARD_TRANSACTION,,DM DROGERIE SAGT DANKE,,,,-27.750000,,,EUR,,,,DM DROGERIE SAGT DANKE,019d66d2-5b28-7e0d-872d-a89eb8c67feb,,,,5912
2026-04-07T08:07:12.001087Z,2026-04-07,DEFAULT,CASH,DIVIDEND,FUND,Global Equity Premium Income USD (Dist),IE0003UVYC20,159.2236120000,,18.760000,,,EUR,21.62,USD,0.867679,Cash Dividend for ISIN IE0003UVYC20,019d66fb-3381-708c-938d-60c9d25d1330,,,,
2026-04-08T13:56:34.194586Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,42Raw Pilestraede,,,,-13.380000,,,EUR,-100.00,DKK,0.133800,"42RAW PILESTRAEDE, 100,00 DKK, exchange rate: 0,1338, ECB rate: 0,1338293943, markup: -0,02196401 %",019d6d61-6b12-7652-b34e-e41d58fea53c,,,,5812
2026-04-08T13:56:45.991061Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,Rejsebillet.dk,,,,-12.310000,,,EUR,-92.00,DKK,0.133804,"REJSEBILLET.DK, 92,00 DKK, exchange rate: 0,1338043, ECB rate: 0,1338293943, markup: -0,01875096 %",019d6d61-9927-71ff-b07f-0a225e3ad30e,,,,4111
2026-04-08T13:56:45.948307Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,Rejsebillet.dk,,,,-12.310000,,,EUR,-92.00,DKK,0.133804,"REJSEBILLET.DK, 92,00 DKK, exchange rate: 0,1338043, ECB rate: 0,1338293943, markup: -0,01875096 %",019d6d61-98fc-7d1b-b99a-0dc9b9f82fcd,,,,4111
2026-04-08T13:59:32.149335Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,LIDL204KBHHUNDIGE,,,,-6.410000,,,EUR,-47.90,DKK,0.133820,"LIDL204KBHHUNDIGE, 47,90 DKK, exchange rate: 0,1338205, ECB rate: 0,1338293943, markup: -0,006646 %",019d6d64-2235-768f-a8b3-bdb5e1bcfa7b,,,,5411
2026-04-08T09:03:00.301560Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION,,ARHOJ ApS,,,,-35.300000,,,EUR,,,,ARHOJ ApS,019d6c54-a6cd-7fe1-8780-ac33c68183b1,,,,5970
2026-04-08T13:55:06.553450Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,LAGKAGEHUSET A/,,,,-11.110000,,,EUR,,,,LAGKAGEHUSET 127,019d6d60-14b9-7cce-9087-ba17808824b7,,,,5462
2026-04-08T13:56:15.607290Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,"BILKA WAVES, HU",,,,-32.690000,,,EUR,,,,BILKA HUNDIGE,019d6d61-2277-792d-a177-cee55b0da9e3,,,,5411
2026-04-08T14:14:54.550966Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,SWITCH,,,,-8.030000,,,EUR,-60.00,DKK,0.133833,"SWITCH, 60,00 DKK, exchange rate: 0,1338333, ECB rate: 0,133818649, markup: 0,0109484 %",019d6d72-3556-78eb-80bc-8017346877bd,,,,5813
2026-04-08T13:55:41.369114Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,LANDBAGERIET AP,,,,-8.130000,,,EUR,,,,LANDBAGERIET APS,019d6d60-9cb9-72d0-beb7-1b9a743f501b,,,,5462
2026-04-08T13:44:53.394457Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,Uniqlo Denmark 1001,,,,-114.040000,,,EUR,-852.00,DKK,0.133850,"Uniqlo Denmark 1001, 852,00 DKK, exchange rate: 0,1338498, ECB rate: 0,1338293943, markup: 0,01524755 %",019d6d56-b992-7caf-93bf-2797920cb1df,,,,5651
2026-04-08T13:56:32.934435Z,2026-04-08,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,42Raw Pilestraede,,,,-37.210000,,,EUR,-278.00,DKK,0.133849,"42RAW PILESTRAEDE, 278,00 DKK, exchange rate: 0,1338489, ECB rate: 0,1338293943, markup: 0,01457505 %",019d6d61-6626-796a-a0cb-8f971d83003c,,,,5812
2026-04-09T11:26:15.163Z,2026-04-09,DEFAULT,TRADING,BUY,FUND,FTSE Developed Europe EUR (Dist),IE00B945VV12,3.4478370000,47.1600000000,-162.60,,,EUR,,,,"Savings plan execution IE00B945VV12 Vanguard Funds PLC - Vanguard FTSE Developed Europe UCITS ETF (EUR) Distributing, quantity: 3.447837",83c056f6-cf03-4138-b0af-08e5b838f575,,,,
2026-04-09T13:37:20.193130Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,WONDERFUL MEMO,,,,-9.810000,,,EUR,,,,WONDERFUL MEMORIES,019d7276-2b41-72e0-8faf-22cf4a639f03,,,,5947
2026-04-09T13:37:21.796800Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,LANDBAGERIET AP,,,,-15.700000,,,EUR,,,,LANDBAGERIET APS,019d7276-3184-75c2-9434-231e90bbcfb4,,,,5462
2026-04-09T13:28:42.805367Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,SNM Palmehuset,,,,-18.740000,,,EUR,-140.00,DKK,0.133857,"SNM Palmehuset, 140,00 DKK, exchange rate: 0,1338571, ECB rate: 0,133818649, markup: 0,02873366 %",019d726e-4635-78bc-ae1d-f03c4276f7a9,,,,7991
2026-04-09T13:37:54.489147Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,NETTO RADHUSPLA,,,,-13.000000,,,EUR,,,,NETTO RAADHUSPLADSEN,019d7276-b139-727d-9552-e98b24edd637,,,,5411
2026-04-09T13:38:06.795023Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,42Raw Pilestraede,,,,-53.140000,,,EUR,-397.00,DKK,0.133854,"42RAW PILESTRAEDE, 397,00 DKK, exchange rate: 0,1338539, ECB rate: 0,133818649, markup: 0,02634237 %",019d7276-e14b-74a1-a49a-93ef4fbc7f37,,,,5812
2026-04-09T14:04:51.016143Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,Zettle_*Danish Souveni,,,,-40.150000,,,EUR,-300.00,DKK,0.133833,"ZETTLE_*DANISH SOUVENI, 300,00 DKK, exchange rate: 0,1338333, ECB rate: 0,133818649, markup: 0,0109484 %",019d728f-5bc8-7136-bdad-d85ad7c2f4e6,,,,5999
2026-04-09T08:30:02.031927Z,2026-04-09,DEFAULT,CASH,DIVIDEND,STOCK,Vici Properties,US9256521090,312.7995230000,,120.250000,,-18.03,EUR,140.76,USD,0.854263,Cash Dividend for ISIN US9256521090,019d715c-d32f-751b-9a7e-6d72dbd992db,,,,
2026-04-09T13:36:59.784133Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,DESIGNMUSEUM DK,,,,-39.250000,,,EUR,,,,DESIGNMUSEUM DANMARK,019d7275-db88-7fc6-9c6a-e0bfc351a6f0,,,,7991
2026-04-09T13:37:19.947730Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,DESIGNMUSEUM DK,,,,-26.630000,,,EUR,,,,DESIGNMUSEUM DANMARK,019d7276-2a4b-73b1-98a9-3bd64310ce46,,,,7991
2026-04-09T13:38:02.994332Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,NORMAL F,,,,-27.970000,,,EUR,-209.00,DKK,0.133828,"NORMAL KBH FREDERIKSBERGG, 209,00 DKK, exchange rate: 0,1338278, ECB rate: 0,133818649, markup: 0,00683836 %",019d7276-d272-71ee-81c4-a073ca13260b,,,,5977
2026-04-09T13:38:19.060341Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,Rejsebillet.dk,,,,-12.310000,,,EUR,-92.00,DKK,0.133804,"REJSEBILLET.DK, 92,00 DKK, exchange rate: 0,1338043, ECB rate: 0,133818649, markup: -0,01072272 %",019d7277-1134-754c-bf8d-37005b1ecaa6,,,,4111
2026-04-09T13:38:19.129603Z,2026-04-09,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,Rejsebillet.dk,,,,-12.310000,,,EUR,-92.00,DKK,0.133804,"REJSEBILLET.DK, 92,00 DKK, exchange rate: 0,1338043, ECB rate: 0,133818649, markup: -0,01072272 %",019d7277-1179-72d4-8e54-c03de16a68ff,,,,4111
2026-04-09T14:15:57.411Z,2026-04-09,DEFAULT,TRADING,BUY,FUND,Prime Global Ucits USD (Acc),IE0009DRDY20,0.8602150000,34.8750000000,-30.00,,,EUR,,,,"Savings plan execution IE0009DRDY20 Amundi Prime Global UCITS ETF Acc, quantity: 0.860215",1b519f33-b5c4-440e-ac63-d31f7b147fa8,,,,
2026-04-10T14:09:46.442130Z,2026-04-10,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,Clever A/S,,,,-11.320000,,,EUR,-84.58,DKK,0.133838,"Clever A/S, 84,58 DKK, exchange rate: 0,1338378, ECB rate: 0,133818649, markup: 0,01431116 %",019d77ba-39ca-73e0-af99-f9fb594e094b,,,,5552
2026-04-10T14:20:40.886467Z,2026-04-10,DEFAULT,CASH,CARD_TRANSACTION_INTERNATIONAL,,NORMAL,,,,-20.270000,,,EUR,,,,NORMAL DRAGOER KONGEVEJEN,019d77c4-3636-71e1-a9b5-b9736cc72be9,,,,5977
